asset_plant_id,fleet_number,number_plate,fleet_description,owner_id,chassis_number,year_of_manufacture,colour,current_smr_index,engine_number,engine_capacity_cc,current_site_id,current_contract_id,ledger_code,tank_capacity_litres,capacity_tons,capacity_m3_loose,capacity_m3_tight,maximum_consumption,minimum_consumption,maximum_smr_on_full_tank,request_weekly_mileage,sent,current_location,plant_subcategory_id,plant_category_id,make_id,model_id,current_operator_id,track_consumption,track_smr_reading,driver_or_operator,horse_or_trailer,smr_reader_type,fuel_type,is_prime_mover,created_by
1004,WPC001,NULL,Winsten Precast,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1005,AS118,AFU6159,TOYOTA REVO S/C,1,MR0DA8CB705875008,2022,NULL,1,1GD-5108879,2800cc,1,121,NULL,80,NULL,NULL,NULL,13,10,NULL,1,1,Harare,NULL,2,NULL,1,1134,TRUE,TRUE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1006,MAL,NULL,Malipasi Issues,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1007,RV31,NULL,"Roller Single Drum Hamm 3520 - 19,8 ton",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1008,AS119,AFX0143,TOYOTA REVO S/C,1,MR0DA8CBX05876752,2021,NULL,1,1GD1136777,2800cc,1,121,NULL,80,NULL,NULL,NULL,13,10,NULL,1,1,Harare,NULL,2,NULL,1,873,TRUE,TRUE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1009,AS120,AFV7809,HONDA FIT,1,GP1122067,2012,NULL,1,LDA5122165,1300cc,13,102,NULL,40,NULL,NULL,NULL,15,12,NULL,1,1,Harare,NULL,2,NULL,5,835,TRUE,NULL,DRIVER,NONE,KILOMETER,PETROL,NONE,MIGRATION
1010,PV04,NULL,Paver Wirtgen Vogele Super 1800-3,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,25,NULL,NULL,152,TRUE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1011,MG15,NULL,"Motor Grader Bell 670G Plus ,",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,416,NULL,NULL,NULL,22,18,NULL,0,0,Harare,NULL,23,NULL,NULL,2081,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1013,DR03,NULL,"Drill Rig Crawler, Kapar, Model K-5003",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,TRUE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1014,DR04,NULL,"Drill Rig Crawler, Kapar, Model K-5003",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,TRUE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1015,CP11,NULL,"Compressor - Atlas Copco, PG600, 600CFM",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,7,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1016,CP12,NULL,"Compressor - Atlas Copco, PG600, 600CFM",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,7,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1017,RP08,NULL,Roller Pneumatic HAMM 18t,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,30,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1018,RP09,NULL,Roller Pneumatic HAMM 18t,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,30,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1019,RB09,NULL,Rotary Broom - Self Propelled,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,4,3,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1020,LT48,NULL,Tip Truck Howo Sinotruk - 20m3,1,NULL,NULL,NULL,1,NULL,NULL,1,82,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,20,NULL,NULL,1835,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1021,RV32,NULL,Roller Pedestrian Bomag BW 65 H,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,NULL,DRIVER,NONE,DAY,DIESEL,NONE,MIGRATION
1022,AS122,AFX3646,LDV SC Toyota Hilux Revo,1,MROCB8CB504284884,2022,NULL,1,2GD1159261,2400cc,12,123,NULL,80,NULL,NULL,NULL,13,10,NULL,1,1,Harare,NULL,2,NULL,1,1859,TRUE,NULL,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1023,POKER11,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1024,POKER12,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1025,T9,NULL,Tractor Massey Ferguson 385 - 85hp,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,33,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1026,AS123,AFU9856,LDV SC Toyota Hilux Revo,1,MROCB8CB504284920,2022,NULL,1,2GD1158086,2400cc,30,151,NULL,0,NULL,NULL,NULL,0,0,NULL,1,1,Harare,NULL,2,NULL,1,2264,TRUE,TRUE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1027,LA50,NULL,Mech Horse Howo - 420hp,1,NULL,NULL,NULL,1,NULL,NULL,1,268,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,15,NULL,NULL,2093,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1028,LA51,NULL,Mech Horse Howo - 420hp,1,NULL,NULL,NULL,1,NULL,NULL,1,268,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,15,NULL,NULL,283,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1029,LPW,NULL,Lutumba Pressure Washer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1030,AP20,,Asphalt Plant: Valuetec ABC-140,1,NULL,NULL,,1,,NULL,5,154,25056,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,1,NULL,NULL,NULL,TRUE,FALSE,DRIVER,NONE,DAY,NONE,NONE,MIGRATION
1031,AP21,,Asphalt Plant: Sinoroader TEL1.0-30,1,NULL,NULL,,1,,NULL,16,155,25056,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,1,NULL,NULL,NULL,TRUE,FALSE,DRIVER,NONE,DAY,NONE,NONE,MIGRATION
1032,AS124,AEQ6899,SUV Toyota Rav 4,1,ACA365025973,2009,White,1,2AZB390845,2400cc,17,263,25021,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,2658,TRUE,FALSE,DRIVER,NONE,KILOMETER,PETROL,NONE,MIGRATION
1033,AS125,AFX6324,LDV SC Toyota Hilux Revo,1,MR0DA8CB005879434,2022,White,1,1GD5177530,2800cc,1,121,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,2878,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1034,AS126,AFX7283,LDV SC Toyota Hilux Revo,1,MR0CB8CB004290172,2022,White,1,2GD1208211,2400cc,2,106,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,823,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1035,AS127,AEP4168,Sedan Honda Fit,1,GE61075590,2008,White,1,L13A4084972,1300cc,13,102,25021,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,6,5,795,TRUE,FALSE,DRIVER,NONE,KILOMETER,PETROL,NONE,MIGRATION
1036,AS128,AFY4117,VAN Toyota Hiace,1,KDH201-0128878,2013,Silver,1,1KD2352420,3000cc,1,121,25018,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,117,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1037,AS129,AFY4118,VAN Toyota Hiace,1,KDH201-0119138,2013,Pearl,1,1KD2310013,3000cc,30,151,25018,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare ,NULL,2,1,1,2064,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1038,AS131,AGA3031,LDV SC Toyota Hilux Revo,1,MRODA8CB305882828,2022,White,1,V1648849,2800cc,2,106,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,1141,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1039,AS132,AFO2997,SUV Toyota Fortuner,1,AHTCB3GS802013554,2021,White,1,2GD0893008,2400cc,13,102,25021,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,1745,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1040,AS133,AGA3242,LDV SC Toyota Hilux Revo,1,MRODA8CB605883584,2022,White,1,V1650133,2800cc,2,106,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,831,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1041,AS134,AGA3530,LDV SC Toyota Hilux Revo,1,MROCB8CB804290338,2022,White,1,V1652685,2400cc,2,106,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare ,NULL,2,1,1,822,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1042,AS135,AGA3531,LDV SC Toyota Hilux Revo,1,MROCB8CB0054290396,2012,White,1,V1652693,2400cc,2,106,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,1193,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1043,AS136,AGA4103,LDV SC Toyota Hilux Revo,1,MROCB8CB604291424,2022,White,1,V1652704,2400cc,1,121,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,2422,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1044,AS137,AEN7211,LDV KC Toyota Hilux Vigo,0,AHTHZ29G502200982,2012,White,1,V1088964,3000cc,1,121,25014,80,NULL,15,12,NULL,NULL,1000,0,0,Harare ,NULL,2,1,1,1799,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1045,AS138,AGA8947,LDV SC Toyota Hilux Revo,1,MROCB8CBX04299526,2022,White,1,2GD-D156531,2400cc,24,96,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,2680,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1046,AS139,AGA8971,LDV SC Toyota Hilux Revo,1,MROCB8CB704299600,2022,White,1,2GD-D157837,2400cc,17,103,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,2073,TRUE,TRUE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1047,AS140,AGA8929,LDV DC Toyota Hilux Revo,1,MROBA3CD600171407,2022,White,1,1GD-5322625,2800cc,1,121,25014,500,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,826,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1048,AS141,AGA8860,LDV SC Toyota Hilux Revo,1,MROCB8CB104299530,2022,White,1,2GD-D156570,2400cc,2,106,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,867,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1049,AS142,AGC2491,VAN Toyota Hiace,1,KDH2068074405,2014,Gray,1,1KD2403224,3000cc,13,102,25018,70,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,848,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1050,AS143,AGC4846,VAN Toyota Hiace,1,KDH2010109687,2013,Silver,1,1KD2269677,3000cc,1,105,25018,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,834,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1051,AS144,AGC6806,Sedan Honda Fit,1,GE61746662,2013,Blue,1,L13A4819171,1300cc,13,102,25021,42,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,6,5,789,TRUE,FALSE,DRIVER,NONE,KILOMETER,PETROL,NONE,MIGRATION
1052,AS145,AGE0931,LDV SC Toyota Hilux Revo,1,MRODA8CBX05888531,2023,White,1,1GD-1333434,2800cc,1,121,25014,80,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,2250,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1053,AS146,AGC8110,VAN Toyota Hiace,1,KDH2010088004,2013,White,1,1KD2158534,3000cc,2,106,25018,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,1,1,2217,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1054,AS147,AGF2009,LDV SC Toyota Land-Cruiser Pickup,1,TW1LV73J304803285,2022,White,1,1VD0602115,4500CC,30,151,25014,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare ,NULL,2,1,1,794,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1055,AS148,AGC7359,VAN Toyota Hiace,1,KDH2010098377,2013,Gray,1,V1687184,3000cc,2,106,25018,70,NULL,15,12,NULL,NULL,1000,1,1,Harare ,NULL,2,1,1,2220,TRUE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1056,AS154,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,92,NULL,NULL,NULL,15,12,NULL,NULL,1000,1,1,Harare,NULL,2,NULL,NULL,511,TRUE,TRUE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
1057,BA02,,NULL,1,NULL,NULL,NULL,1,,NULL,24,243,25045,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,3,NULL,62,NULL,FALSE,TRUE,OPERATOR,NONE,HOUR,NONE,NONE,MIGRATION
1058,BA03,,Karoo Mobile Batch Plant,1,NULL,NULL,,1,,NULL,1,244,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,0,0,Harare,NULL,3,NULL,NULL,2669,FALSE,TRUE,OPERATOR,NONE,HOUR,NONE,NONE,MIGRATION
1059,BA04,,Karoo Mobile Batch Plant,1,NULL,NULL,,1,,NULL,1,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,0,0,Harare,NULL,3,NULL,NULL,1912,FALSE,TRUE,OPERATOR,NONE,HOUR,NONE,NONE,MIGRATION
1060,BA05,,Karoo Mobile Batch Plant,1,NULL,NULL,,1,,NULL,1,246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,0,0,Harare,NULL,3,NULL,NULL,1835,FALSE,TRUE,OPERATOR,NONE,HOUR,NONE,NONE,MIGRATION
1061,BL14,,Blower Stihl BR600 Magnum,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,11,16,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1062,BL15,,Blower STIHL BR420,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,11,16,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1063,BL16,,Blower STIHL,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,11,16,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1064,BL17,,Blower Husqvarna 580BTS,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1065,BL18,,Blower Husqvarna 580BTS,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1066,BM01,,Hydraform V3SE Hydraulic Paving Machine,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,DIESEL,NONE,MIGRATION
1067,BM02,,PMSA PAN MIXER V200,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,NONE,NONE,MIGRATION
1068,BM03,,PMSA PAN MIXER V200,1,NULL,NULL,,1,,NULL,NULL,NULL,25012,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,NONE,NONE,MIGRATION
1069,CC12,,Concrete Saw Push GX390,1,NULL,NULL,,1,,NULL,NULL,NULL,25036,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1070,CC13,,Concrete Saw Push GX390,1,NULL,NULL,,1,,NULL,NULL,NULL,25036,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1071,CC14,,Concrete Saw Push GX390,1,NULL,0,,1,19090536096,NULL,NULL,NULL,25036,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,16,21,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1072,CC15,,Concrete Saw Push GX390,1,NULL,0,,1,19090513096,NULL,NULL,NULL,25036,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,16,21,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1073,CC16,,Concrete Saw Push GX390,1,NULL,0,,1,21121120040,NULL,NULL,NULL,25036,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,17,22,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1074,CC17,,Concrete Saw Push GX390,1,NULL,0,,1,21121121040,NULL,NULL,NULL,25036,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,17,22,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1075,CC18,,Concrete Saw Push GX390,1,NULL,0,,1,21121105040,NULL,NULL,NULL,25036,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,17,22,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1076,CC19,,Concrete Saw Push GX390,1,NULL,0,,1,19090518096,NULL,21,88,25036,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,17,22,NULL,FALSE,TRUE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1077,CHS-01,,Chainsaw Husqvarna,1,NULL,NULL,,1,,NULL,NULL,NULL,25034,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,12,17,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1078,CHS-02,,Chainsaw Stihl MS382,1,NULL,NULL,,1,,NULL,NULL,NULL,25034,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,11,16,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1079,CHS-03,,Chainsaw Stihl MS382,1,NULL,NULL,,1,,NULL,NULL,NULL,25034,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,11,16,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1080,CHS-04,,Chainsaw Husqvarna,1,NULL,NULL,,1,,NULL,NULL,NULL,25034,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,12,17,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1081,CHS-05,,Chainsaw Husqvarna 365 Special 15,1,NULL,NULL,,1,,NULL,NULL,NULL,25034,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,12,17,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1082,CN01,AGB3704,Mobile Crane Zoomlion 25 ton,1,NULL,2022,Green/Grey,1,YCK08310-60,NULL,1,121,25054,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,6,NULL,63,1370,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1083,CP1,,Cutting Ploter with Vkit KDL0874,1,NULL,NULL,NULL,1,,NULL,NULL,NULL,25012,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,7,NULL,64,NULL,FALSE,FALSE,DRIVER,NONE,DAY,DIESEL,NONE,MIGRATION
1084,CP14,,Compressor 100lt - 5120 Luna,1,NULL,NULL,,1,,NULL,NULL,NULL,25006,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,7,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,NONE,NONE,MIGRATION
1085,CP15,,Arden Compressor 150lt,1,NULL,NULL,,1,,NULL,NULL,NULL,25006,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,7,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,NONE,NONE,MIGRATION
1086,CV01,Poker 3,Poker Robin,1,NULL,NULL,,1,,NULL,NULL,NULL,25024,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,DIESEL,NONE,MIGRATION
1087,CV02,Poker 4,Poker Hoffman,1,NULL,NULL,,1,,NULL,NULL,NULL,25024,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,DIESEL,NONE,MIGRATION
1088,CV03,Poker2,Poker Robin,1,NULL,NULL,,1,,NULL,NULL,NULL,25024,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,DIESEL,NONE,MIGRATION
1089,CX12,,Concrete Mixer - TM400PH  400 Ltr,1,NULL,NULL,,1,,NULL,NULL,NULL,25027,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1090,CX14,,Concrete Mixer - TM400PH  400 Ltr,1,NULL,NULL,,1,,NULL,20,86,25027,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,DAY,PETROL,NONE,MIGRATION
1091,D07,,"Dozer Liebherr PR744 L (30t ,185kw )",1,NULL,2022,,1,,NULL,1,61,NULL,450,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,10,NULL,65,350,TRUE,TRUE,OPERATOR,NONE,HOUR,DIESEL,TRUE,MIGRATION
1092,D08,,"Dozer Liebherr PR736 L (23t ,160kw )",1,NULL,NULL,,1,202232160,NULL,1,61,NULL,516,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,10,NULL,65,265,TRUE,TRUE,OPERATOR,NONE,HOUR,DIESEL,TRUE,MIGRATION
1093,D09,,"Dozer Liebherr PR744 L (30t ,185kw )",1,NULL,NULL,,1,C2104900769,NULL,1,268,NULL,450,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,10,NULL,65,661,TRUE,TRUE,OPERATOR,NONE,HOUR,DIESEL,TRUE,MIGRATION
1094,D10,,"Dozer Liebherr PR736 L (23t ,160kw )",1,NULL,2023,,1,,NULL,1,268,NULL,516,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,10,NULL,65,350,TRUE,TRUE,OPERATOR,NONE,HOUR,DIESEL,TRUE,MIGRATION
1095,DB02,NULL,Diesel Bowser,7,NULL,NULL,NULL,1,NULL,NULL,44,253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,TRUE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
1096,DC01,Direct Purchase,Bitumen Decanter,1,NULL,NULL,,1,,NULL,NULL,NULL,25057,500,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,DIESEL,FALSE,MIGRATION
1097,DC04,,Bitumen Decanter,1,NULL,NULL,,1,,NULL,NULL,NULL,25057,NULL,NULL,15,12,NULL,NULL,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,DAY,NONE,FALSE,MIGRATION
